2024-07-22 19:59:53,880 INFO    StreamThr :2854535 [internal.py:wandb_internal():85] W&B internal server running at pid: 2854535, started at: 2024-07-22 19:59:53.879747
2024-07-22 19:59:55,750 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 19:59:56,000 DEBUG   SenderThread:2854535 [sender.py:send():379] send: telemetry
2024-07-22 19:59:56,069 DEBUG   SenderThread:2854535 [sender.py:send():379] send: telemetry
2024-07-22 19:59:56,112 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: partial_history
2024-07-22 19:59:56,112 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: partial_history
2024-07-22 19:59:56,112 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: partial_history
2024-07-22 19:59:56,112 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: partial_history
2024-07-22 19:59:56,112 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: partial_history
2024-07-22 19:59:56,205 DEBUG   SenderThread:2854535 [sender.py:send():379] send: exit
2024-07-22 19:59:56,205 INFO    SenderThread:2854535 [sender.py:send_exit():586] handling exit code: 1
2024-07-22 19:59:56,205 INFO    SenderThread:2854535 [sender.py:send_exit():588] handling runtime: 1
2024-07-22 19:59:56,205 INFO    SenderThread:2854535 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-22 19:59:56,205 INFO    SenderThread:2854535 [sender.py:send_exit():594] send defer
2024-07-22 19:59:56,205 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,205 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-22 19:59:56,206 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,206 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-22 19:59:56,206 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 1
2024-07-22 19:59:56,206 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,206 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-22 19:59:56,206 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,206 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-22 19:59:56,206 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 2
2024-07-22 19:59:56,206 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,206 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-22 19:59:56,206 INFO    HandlerThread:2854535 [system_monitor.py:finish():203] Stopping system monitor
2024-07-22 19:59:56,206 DEBUG   SystemMonitor:2854535 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-22 19:59:56,206 INFO    HandlerThread:2854535 [interfaces.py:finish():200] Joined cpu monitor
2024-07-22 19:59:56,206 DEBUG   SystemMonitor:2854535 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-22 19:59:56,207 INFO    HandlerThread:2854535 [interfaces.py:finish():200] Joined disk monitor
2024-07-22 19:59:56,207 DEBUG   SystemMonitor:2854535 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-22 19:59:56,244 INFO    HandlerThread:2854535 [interfaces.py:finish():200] Joined gpu monitor
2024-07-22 19:59:56,244 INFO    HandlerThread:2854535 [interfaces.py:finish():200] Joined memory monitor
2024-07-22 19:59:56,244 INFO    HandlerThread:2854535 [interfaces.py:finish():200] Joined network monitor
2024-07-22 19:59:56,244 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,244 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-22 19:59:56,244 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 3
2024-07-22 19:59:56,245 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,245 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-22 19:59:56,245 DEBUG   SenderThread:2854535 [sender.py:send():379] send: stats
2024-07-22 19:59:56,245 DEBUG   SenderThread:2854535 [sender.py:send():379] send: history
2024-07-22 19:59:56,245 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: summary_record
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-22 19:59:56,246 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 4
2024-07-22 19:59:56,246 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,246 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-22 19:59:56,246 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 5
2024-07-22 19:59:56,246 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,246 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-22 19:59:56,246 DEBUG   SenderThread:2854535 [sender.py:send():379] send: summary
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-22 19:59:56,246 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-22 19:59:56,246 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 6
2024-07-22 19:59:56,246 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,246 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-22 19:59:56,247 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,247 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-22 19:59:56,249 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 19:59:56,377 INFO    wandb-upload_0:2854535 [upload_job.py:push():130] Uploaded file /tmp/tmpxicrt4iawandb/keg82upy-wandb-metadata.json
2024-07-22 19:59:56,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/conda-environment.yaml
2024-07-22 19:59:56,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/requirements.txt
2024-07-22 19:59:56,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/wandb-metadata.json
2024-07-22 19:59:56,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/wandb-summary.json
2024-07-22 19:59:56,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/output.log
2024-07-22 19:59:56,456 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 7
2024-07-22 19:59:56,456 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:56,456 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-22 19:59:56,456 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:56,456 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-22 19:59:57,205 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 19:59:57,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/config.yaml
2024-07-22 19:59:58,193 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 8
2024-07-22 19:59:58,193 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 19:59:58,193 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:58,193 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-22 19:59:58,194 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:58,194 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-22 19:59:58,194 INFO    SenderThread:2854535 [job_builder.py:build():440] Attempting to build job artifact
2024-07-22 19:59:58,194 INFO    SenderThread:2854535 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-22 19:59:58,206 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 19:59:58,216 INFO    SenderThread:2854535 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-22 19:59:58,231 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 9
2024-07-22 19:59:58,231 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 19:59:58,231 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:58,231 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-22 19:59:58,231 DEBUG   SenderThread:2854535 [sender.py:send():379] send: artifact
2024-07-22 19:59:58,441 INFO    Thread-12 :2854535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/output.log
2024-07-22 19:59:59,207 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 19:59:59,270 INFO    SenderThread:2854535 [sender.py:send_artifact():1530] sent artifact job-https___github.com_49ball_RLMPPI.git_train.py - {'id': 'QXJ0aWZhY3Q6MTAxNjU0MjEwNA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI3MzMxNzA5Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTAxNjU0MjEwNA==', 'versionIndex': 27}}}
2024-07-22 19:59:59,270 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:59,270 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-22 19:59:59,270 INFO    SenderThread:2854535 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-22 19:59:59,443 INFO    SenderThread:2854535 [dir_watcher.py:finish():388] scan: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files
2024-07-22 19:59:59,443 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/output.log output.log
2024-07-22 19:59:59,443 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/config.yaml config.yaml
2024-07-22 19:59:59,443 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/requirements.txt requirements.txt
2024-07-22 19:59:59,448 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/conda-environment.yaml conda-environment.yaml
2024-07-22 19:59:59,451 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/wandb-metadata.json wandb-metadata.json
2024-07-22 19:59:59,451 INFO    SenderThread:2854535 [dir_watcher.py:finish():402] scan save: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/wandb-summary.json wandb-summary.json
2024-07-22 19:59:59,451 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 10
2024-07-22 19:59:59,451 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 19:59:59,452 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 19:59:59,454 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-22 19:59:59,454 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 19:59:59,454 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-22 19:59:59,454 INFO    SenderThread:2854535 [file_pusher.py:finish():169] shutting down file pusher
2024-07-22 19:59:59,953 INFO    wandb-upload_1:2854535 [upload_job.py:push():130] Uploaded file /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/output.log
2024-07-22 19:59:59,964 INFO    wandb-upload_0:2854535 [upload_job.py:push():130] Uploaded file /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/config.yaml
2024-07-22 19:59:59,967 INFO    wandb-upload_4:2854535 [upload_job.py:push():130] Uploaded file /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/wandb-summary.json
2024-07-22 19:59:59,984 INFO    wandb-upload_2:2854535 [upload_job.py:push():130] Uploaded file /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/requirements.txt
2024-07-22 19:59:59,986 INFO    wandb-upload_3:2854535 [upload_job.py:push():130] Uploaded file /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/files/conda-environment.yaml
2024-07-22 20:00:00,186 INFO    Thread-11 :2854535 [sender.py:transition_state():614] send defer: 11
2024-07-22 20:00:00,187 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 20:00:00,187 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-22 20:00:00,188 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 20:00:00,188 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-22 20:00:00,188 INFO    SenderThread:2854535 [file_pusher.py:join():175] waiting for file pusher
2024-07-22 20:00:00,189 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 12
2024-07-22 20:00:00,189 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 20:00:00,189 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-22 20:00:00,190 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 20:00:00,190 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-22 20:00:00,190 INFO    SenderThread:2854535 [file_stream.py:finish():601] file stream finish called
2024-07-22 20:00:00,207 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 20:00:00,842 INFO    SenderThread:2854535 [file_stream.py:finish():605] file stream finish is done
2024-07-22 20:00:00,842 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 13
2024-07-22 20:00:00,842 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 20:00:00,842 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 20:00:00,843 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-22 20:00:00,843 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 20:00:00,843 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-22 20:00:00,843 INFO    SenderThread:2854535 [sender.py:transition_state():614] send defer: 14
2024-07-22 20:00:00,844 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: defer
2024-07-22 20:00:00,844 INFO    HandlerThread:2854535 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-22 20:00:00,844 DEBUG   SenderThread:2854535 [sender.py:send():379] send: final
2024-07-22 20:00:00,844 DEBUG   SenderThread:2854535 [sender.py:send():379] send: footer
2024-07-22 20:00:00,844 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: defer
2024-07-22 20:00:00,844 INFO    SenderThread:2854535 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-22 20:00:00,845 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 20:00:00,845 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 20:00:00,845 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: server_info
2024-07-22 20:00:00,845 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: server_info
2024-07-22 20:00:00,846 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-22 20:00:00,848 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: get_summary
2024-07-22 20:00:00,848 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-22 20:00:00,849 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 20:00:01,045 DEBUG   SenderThread:2854535 [sender.py:send_request():406] send_request: poll_exit
2024-07-22 20:00:01,046 DEBUG   HandlerThread:2854535 [handler.py:handle_request():158] handle_request: shutdown
2024-07-22 20:00:01,046 INFO    HandlerThread:2854535 [handler.py:finish():882] shutting down handler
2024-07-22 20:00:01,849 INFO    WriterThread:2854535 [datastore.py:close():296] close: /home/jeongtae/RLMPPI/src/logs/car/1/wandb/run-20240722_195953-jwaea65v/run-jwaea65v.wandb
2024-07-22 20:00:02,046 INFO    SenderThread:2854535 [sender.py:finish():1608] shutting down sender
2024-07-22 20:00:02,046 INFO    SenderThread:2854535 [file_pusher.py:finish():169] shutting down file pusher
2024-07-22 20:00:02,046 INFO    SenderThread:2854535 [file_pusher.py:join():175] waiting for file pusher
